meetingID,assignmentName,className
8725,Roger Edwards,HSHUP108
4790,Terry Fox,HSHUP108
7812,Connie Keller,HSHUP108
1052,Roger Edwards,HSHUP108
1217,Terry Fox,HSHUP108
2186,Connie Keller,HSHUP108
8272,Roger Edwards,HSHUP108
4534,Terry Fox,HSHUP108
6240,Connie Keller,HSHUP108
5101,Roger Edwards,HSHUP108
4954,Terry Fox,HSHUP108
6739,Connie Keller,HSHUP108
8022,Roger Edwards,HSHUP108
4102,Terry Fox,HSHUP108
3059,Connie Keller,HSHUP108
1228,Roger Edwards,HSHUP108
4137,Terry Fox,HSHUP108
5898,Connie Keller,HSHUP108
2336,Roger Edwards,HSHUP108
7140,Amy Hanson,INDIP660
9966,Monica Robinson,INDIP660
7538,Amy Hanson,INDIP660
4714,Monica Robinson,INDIP660
9133,Amy Hanson,INDIP660
2674,Monica Robinson,INDIP660
3646,Amy Hanson,INDIP660
7541,Monica Robinson,INDIP660
6158,Amber Newman,CHINE313
1317,Timothy Shaw,CHINE313
2959,Amber Newman,CHINE313
9750,Timothy Shaw,CHINE313
7027,Amber Newman,CHINE313
9567,Timothy Shaw,CHINE313
3669,Amber Newman,CHINE313
2132,Timothy Shaw,CHINE313
6426,Amber Newman,CHINE313
5210,Timothy Shaw,CHINE313
3246,Amber Newman,CHINE313
9141,Timothy Shaw,CHINE313
2793,Amber Newman,CHINE313
8819,Timothy Shaw,CHINE313
2680,Tanya Thomas,POPST858
8129,Tanya Thomas,POPST858
8616,Tanya Thomas,POPST858
4075,Tanya Thomas,POPST858
6277,Tanya Thomas,POPST858
5495,Tanya Thomas,POPST858
7596,Tanya Thomas,POPST858
9232,Tanya Thomas,POPST858
6099,Tanya Thomas,POPST858
2119,Jerome Potts,CAAEN404
9082,Brian Graham,CAAEN404
2057,Jerome Potts,CAAEN404
4982,Brian Graham,CAAEN404
3859,Jerome Potts,CAAEN404
8225,Brian Graham,CAAEN404
9315,Jerome Potts,CAAEN404
1089,Brian Graham,CAAEN404
3447,Jerome Potts,CAAEN404
4999,Brian Graham,CAAEN404
1520,Jerome Potts,CAAEN404
9945,Brian Graham,CAAEN404
1445,Jerome Potts,CAAEN404
4306,Brian Graham,CAAEN404
9451,Jerome Potts,CAAEN404
7899,Brian Graham,CAAEN404
7863,Jerome Potts,CAAEN404
7586,Brian Graham,CAAEN404
8758,Mark Contreras,CRIMN621
3594,Mark Contreras,CRIMN621
5126,Mark Contreras,CRIMN621
7004,Mark Contreras,CRIMN621
6180,Mark Contreras,CRIMN621
3224,Mark Contreras,CRIMN621
3566,Mark Contreras,CRIMN621
6194,Roy Baker,PSYCH385
9671,Susan Crawford,PSYCH385
8055,Jesse Villa,PSYCH385
7239,Roy Baker,PSYCH385
5225,Susan Crawford,PSYCH385
3147,Jesse Villa,PSYCH385
4406,Roy Baker,PSYCH385
2270,Susan Crawford,PSYCH385
1751,Jesse Villa,PSYCH385
9272,Roy Baker,PSYCH385
1251,Susan Crawford,PSYCH385
2614,Jesse Villa,PSYCH385
9334,Roy Baker,PSYCH385
6129,Susan Crawford,PSYCH385
3806,Jesse Villa,PSYCH385
8458,Roy Baker,PSYCH385
3990,Susan Crawford,PSYCH385
3958,Jesse Villa,PSYCH385
8031,Roy Baker,PSYCH385
7001,Susan Crawford,PSYCH385
5682,Jesse Villa,PSYCH385
2195,Roy Baker,PSYCH385
3505,Susan Crawford,PSYCH385
6640,Jesse Villa,PSYCH385
8764,Roy Baker,PSYCH385
8883,Susan Crawford,PSYCH385
1625,Jesse Villa,PSYCH385
4094,Tammy Turner,MARIN490
1510,Tammy Turner,MARIN490
6784,Tammy Turner,MARIN490
7646,Tammy Turner,MARIN490
4552,Tammy Turner,MARIN490
8609,Tammy Turner,MARIN490
3231,Jon Perez DVM,WRITE834
1747,Joshua Martin,WRITE834
7403,Jon Perez DVM,WRITE834
6721,Joshua Martin,WRITE834
6708,Jon Perez DVM,WRITE834
1378,Joshua Martin,WRITE834
2641,Jon Perez DVM,WRITE834
5192,Joshua Martin,WRITE834
2961,Jon Perez DVM,WRITE834
3161,Joshua Martin,WRITE834
7418,Jon Perez DVM,WRITE834
5713,Joshua Martin,WRITE834
5882,Jon Perez DVM,WRITE834
6729,Joshua Martin,WRITE834
1893,Erik Robinson,MEDIA231
9674,Erik Robinson,MEDIA231
5289,Erik Robinson,MEDIA231
8483,Erik Robinson,MEDIA231
1330,Erik Robinson,MEDIA231
6140,Erik Robinson,MEDIA231
2496,Erik Robinson,MEDIA231
6931,Erik Robinson,MEDIA231
8110,Gregory May,INTLC560
2352,Gregory May,INTLC560
2435,Gregory May,INTLC560
9314,Gregory May,INTLC560
3000,Gregory May,INTLC560
5154,Gregory May,INTLC560
4110,Gregory May,INTLC560
4922,Gregory May,INTLC560
7655,Gregory Jones,ANTHY404
9815,Gregory Jones,ANTHY404
7185,Gregory Jones,ANTHY404
4831,Gregory Jones,ANTHY404
6585,Gregory Jones,ANTHY404
2669,Gregory Jones,ANTHY404
5698,Steven Mckinney,TOEDR621
5593,Stephanie Mayo,TOEDR621
2963,Steven Mckinney,TOEDR621
1750,Stephanie Mayo,TOEDR621
4379,Steven Mckinney,TOEDR621
1393,Stephanie Mayo,TOEDR621
4795,Steven Mckinney,TOEDR621
2265,Stephanie Mayo,TOEDR621
6084,Steven Mckinney,TOEDR621
4462,Stephanie Mayo,TOEDR621
3583,Steven Mckinney,TOEDR621
7925,Stephanie Mayo,TOEDR621
2691,Steven Mckinney,TOEDR621
1312,Stephanie Mayo,TOEDR621
6994,Steven Mckinney,TOEDR621
8573,Stephanie Mayo,TOEDR621
6483,Calvin Colon,CAAEN341
5761,Carl Smith,CAAEN341
6743,Calvin Colon,CAAEN341
9372,Carl Smith,CAAEN341
9737,Calvin Colon,CAAEN341
4344,Carl Smith,CAAEN341
2054,Calvin Colon,CAAEN341
8064,Carl Smith,CAAEN341
6373,Calvin Colon,CAAEN341
6154,Carl Smith,CAAEN341
2908,Calvin Colon,CAAEN341
3242,Carl Smith,CAAEN341
7101,Calvin Colon,CAAEN341
7247,Carl Smith,CAAEN341
3860,Calvin Colon,CAAEN341
2658,Carl Smith,CAAEN341
1611,Alexis Lewis,ENVED294
5853,Vincent Park,ENVED294
1829,Jason Welch,ENVED294
1043,Alexis Lewis,ENVED294
3550,Vincent Park,ENVED294
3253,Jason Welch,ENVED294
8918,Alexis Lewis,ENVED294
8213,Vincent Park,ENVED294
8336,Jason Welch,ENVED294
1323,Alexis Lewis,ENVED294
7986,Vincent Park,ENVED294
5137,Jason Welch,ENVED294
9755,Jasmine Hunter,GEOGY629
9897,Mary Watts,GEOGY629
6339,Steven Thomas,GEOGY629
2096,Jasmine Hunter,GEOGY629
2220,Mary Watts,GEOGY629
3240,Steven Thomas,GEOGY629
1379,Jasmine Hunter,GEOGY629
3964,Mary Watts,GEOGY629
5696,Steven Thomas,GEOGY629
7206,Jasmine Hunter,GEOGY629
7099,Mary Watts,GEOGY629
7681,Steven Thomas,GEOGY629
1255,Jasmine Hunter,GEOGY629
3615,Mary Watts,GEOGY629
3896,Steven Thomas,GEOGY629
2118,Jasmine Hunter,GEOGY629
3714,Mary Watts,GEOGY629
7088,Steven Thomas,GEOGY629
5357,Jasmine Hunter,GEOGY629
3570,Mary Watts,GEOGY629
1577,Steven Thomas,GEOGY629
6964,Jasmine Hunter,GEOGY629
4366,Mary Watts,GEOGY629
5104,Steven Thomas,GEOGY629
9011,Miguel Owens,THSTS834
6037,Edward Nunez,THSTS834
4557,Dylan Patterson,THSTS834
7763,Miguel Owens,THSTS834
3286,Edward Nunez,THSTS834
1432,Dylan Patterson,THSTS834
4903,Miguel Owens,THSTS834
1930,Edward Nunez,THSTS834
6150,Dylan Patterson,THSTS834
1706,Miguel Owens,THSTS834
2121,Edward Nunez,THSTS834
4907,Dylan Patterson,THSTS834
6114,Miguel Owens,THSTS834
3043,Edward Nunez,THSTS834
1023,Dylan Patterson,THSTS834
1016,Miguel Owens,THSTS834
7490,Edward Nunez,THSTS834
6505,Dylan Patterson,THSTS834
9268,Miguel Owens,THSTS834
6670,Edward Nunez,THSTS834
5364,Dylan Patterson,THSTS834
6416,Miguel Owens,THSTS834
1072,Edward Nunez,THSTS834
6046,Dylan Patterson,THSTS834
8203,Miguel Owens,THSTS834
2049,Edward Nunez,THSTS834
5603,Dylan Patterson,THSTS834
6841,Dr. Joshua Lee,NURSE286
1271,Dr. Joshua Lee,NURSE286
7613,Dr. Joshua Lee,NURSE286
5605,Dr. Joshua Lee,NURSE286
4847,Dr. Joshua Lee,NURSE286
1507,Dr. Joshua Lee,NURSE286
1937,Dr. Joshua Lee,NURSE286
7158,Dr. Joshua Lee,NURSE286
3502,Robert Burton,HMDEV916
6804,Veronica Young,HMDEV916
9723,April Woods,HMDEV916
2333,Robert Burton,HMDEV916
8586,Veronica Young,HMDEV916
7999,April Woods,HMDEV916
4500,Robert Burton,HMDEV916
4674,Veronica Young,HMDEV916
9782,April Woods,HMDEV916
5902,Robert Burton,HMDEV916
6387,Veronica Young,HMDEV916
8584,April Woods,HMDEV916
3440,Robert Burton,HMDEV916
3298,Veronica Young,HMDEV916
5544,April Woods,HMDEV916
9002,Robert Burton,HMDEV916
7272,Veronica Young,HMDEV916
6261,April Woods,HMDEV916
5226,Robert Burton,HMDEV916
9360,Veronica Young,HMDEV916
9301,April Woods,HMDEV916
1234,Donna King,SCIED834
6488,Donna King,SCIED834
7944,Donna King,SCIED834
6304,Donna King,SCIED834
9522,Donna King,SCIED834
7269,Tyler Villa,DIGIB773
9246,Tyler Villa,DIGIB773
7581,Tyler Villa,DIGIB773
6125,Tyler Villa,DIGIB773
4319,Tyler Villa,DIGIB773
9528,Tyler Villa,DIGIB773
9619,Tyler Villa,DIGIB773
3750,Tyler Villa,DIGIB773
2900,Lindsay Buchanan MD,LABST560
5546,Lindsay Buchanan MD,LABST560
4822,Lindsay Buchanan MD,LABST560
5942,Lindsay Buchanan MD,LABST560
5563,Lindsay Buchanan MD,LABST560
9608,Lindsay Buchanan MD,LABST560
4612,Lindsay Buchanan MD,LABST560
8222,Lindsay Buchanan MD,LABST560
4626,Kerry Frank,LCOMM530
1853,Matthew Thomas,LCOMM530
7788,Kerry Frank,LCOMM530
3540,Matthew Thomas,LCOMM530
7521,Kerry Frank,LCOMM530
7283,Matthew Thomas,LCOMM530
6181,Kerry Frank,LCOMM530
7930,Matthew Thomas,LCOMM530
9563,Kerry Frank,LCOMM530
5637,Matthew Thomas,LCOMM530
5273,Kerry Frank,LCOMM530
6965,Matthew Thomas,LCOMM530
4856,Eric Anderson,LCOMM168
8319,Michelle Hopkins,LCOMM168
2155,Eric Anderson,LCOMM168
1182,Michelle Hopkins,LCOMM168
4026,Eric Anderson,LCOMM168
6506,Michelle Hopkins,LCOMM168
3418,Eric Anderson,LCOMM168
2987,Michelle Hopkins,LCOMM168
7625,Eric Anderson,LCOMM168
4956,Michelle Hopkins,LCOMM168
2085,Eric Anderson,LCOMM168
9968,Michelle Hopkins,LCOMM168
4620,Eric Anderson,LCOMM168
2222,Michelle Hopkins,LCOMM168
5749,Eric Anderson,LCOMM168
2428,Michelle Hopkins,LCOMM168
6941,Rita Mitchell,PRMGT530
2165,Rita Mitchell,PRMGT530
1808,Rita Mitchell,PRMGT530
8114,Rita Mitchell,PRMGT530
1088,Rita Mitchell,PRMGT530
2753,Charles Odonnell,MGSYS101
9111,Charles Odonnell,MGSYS101
4232,Charles Odonnell,MGSYS101
7931,Charles Odonnell,MGSYS101
9086,Charles Odonnell,MGSYS101
2417,Charles Odonnell,MGSYS101
1792,Charles Odonnell,MGSYS101
9507,Charles Odonnell,MGSYS101
1400,Charles Odonnell,MGSYS101
4303,Charles Odonnell,MGSYS101
1015,Christine Mccoy,EXCOR560
6958,Jessica Jenkins,EXCOR560
4819,Christine Mccoy,EXCOR560
7094,Jessica Jenkins,EXCOR560
2171,Christine Mccoy,EXCOR560
3940,Jessica Jenkins,EXCOR560
5142,Christine Mccoy,EXCOR560
8296,Jessica Jenkins,EXCOR560
2104,Christine Mccoy,EXCOR560
3079,Jessica Jenkins,EXCOR560
1431,Christine Mccoy,EXCOR560
1161,Jessica Jenkins,EXCOR560
5296,Christine Mccoy,EXCOR560
2867,Jessica Jenkins,EXCOR560
5474,Christine Mccoy,EXCOR560
7203,Jessica Jenkins,EXCOR560
1360,Christine Mccoy,EXCOR560
3222,Jessica Jenkins,EXCOR560
3701,Carrie Bell,MARIN834
6422,Carrie Bell,MARIN834
2051,Carrie Bell,MARIN834
9104,Carrie Bell,MARIN834
6586,Carrie Bell,MARIN834
6759,Carrie Bell,MARIN834
4321,Anthony Giles,ENGMP573
4593,Cassandra Hunter,ENGMP573
8513,Anthony Giles,ENGMP573
5630,Cassandra Hunter,ENGMP573
6193,Anthony Giles,ENGMP573
5349,Cassandra Hunter,ENGMP573
8046,Anthony Giles,ENGMP573
2014,Cassandra Hunter,ENGMP573
9359,Anthony Giles,ENGMP573
6947,Cassandra Hunter,ENGMP573
7371,Anthony Giles,ENGMP573
9312,Cassandra Hunter,ENGMP573
9426,Anthony Giles,ENGMP573
8907,Cassandra Hunter,ENGMP573
9866,Anthony Giles,ENGMP573
5282,Cassandra Hunter,ENGMP573
5127,Anthony Giles,ENGMP573
9514,Cassandra Hunter,ENGMP573
2548,Dylan Lee,COUNS168
9429,Dylan Lee,COUNS168
1203,Dylan Lee,COUNS168
2960,Dylan Lee,COUNS168
8324,Dylan Lee,COUNS168
1370,Dylan Lee,COUNS168
2868,Dylan Lee,COUNS168
3385,Nicholas Mason,ECONS773
6606,John Doyle,ECONS773
4717,Meghan Petersen,ECONS773
2502,Nicholas Mason,ECONS773
4809,John Doyle,ECONS773
1454,Meghan Petersen,ECONS773
6481,Nicholas Mason,ECONS773
1863,John Doyle,ECONS773
7499,Meghan Petersen,ECONS773
9012,Nicholas Mason,ECONS773
7064,John Doyle,ECONS773
6044,Meghan Petersen,ECONS773
6972,Nicholas Mason,ECONS773
3401,John Doyle,ECONS773
9264,Meghan Petersen,ECONS773
2640,Nicholas Mason,ECONS773
5521,John Doyle,ECONS773
4669,Meghan Petersen,ECONS773
4032,Nicholas Mason,ECONS773
5224,John Doyle,ECONS773
8284,Meghan Petersen,ECONS773
1417,Nicholas Mason,ECONS773
7792,John Doyle,ECONS773
8376,Meghan Petersen,ECONS773
5907,Nicholas Mason,ECONS773
9387,John Doyle,ECONS773
6209,Meghan Petersen,ECONS773
9618,Christopher Fox,SPNSH474
2664,Christopher Fox,SPNSH474
8762,Christopher Fox,SPNSH474
3465,Christopher Fox,SPNSH474
7132,Christopher Fox,SPNSH474
7089,Patricia Shaw,THSTS387
5646,Patricia Shaw,THSTS387
1956,Patricia Shaw,THSTS387
3995,Patricia Shaw,THSTS387
8852,Patricia Shaw,THSTS387
3316,Tammy Davis,PSYCH474
6959,Tammy Davis,PSYCH474
4120,Tammy Davis,PSYCH474
9139,Tammy Davis,PSYCH474
2066,Tammy Davis,PSYCH474
9511,Tammy Davis,PSYCH474
3841,Tammy Davis,PSYCH474
7074,Tammy Davis,PSYCH474
7897,Tammy Davis,PSYCH474
6090,Carlos Reed,CAAEN530
1670,Tiffany Owen,CAAEN530
9884,Carlos Reed,CAAEN530
1806,Tiffany Owen,CAAEN530
4892,Carlos Reed,CAAEN530
7949,Tiffany Owen,CAAEN530
6152,Carlos Reed,CAAEN530
5988,Tiffany Owen,CAAEN530
6082,Carlos Reed,CAAEN530
5366,Tiffany Owen,CAAEN530
6081,Carlos Reed,CAAEN530
1001,Tiffany Owen,CAAEN530
7051,Carlos Reed,CAAEN530
1617,Tiffany Owen,CAAEN530
8372,Carlos Reed,CAAEN530
3124,Tiffany Owen,CAAEN530
4452,Carlos Reed,CAAEN530
1894,Tiffany Owen,CAAEN530
2923,Andrea Smith,INTLC288
8146,Andrea Smith,INTLC288
1367,Andrea Smith,INTLC288
3251,Andrea Smith,INTLC288
8643,Andrea Smith,INTLC288
9810,Andrea Smith,INTLC288
4613,Zachary Cain,INTLC286
5610,Debra Hines,INTLC286
9653,Zachary Cain,INTLC286
6222,Debra Hines,INTLC286
4687,Zachary Cain,INTLC286
6032,Debra Hines,INTLC286
7898,Zachary Cain,INTLC286
5913,Debra Hines,INTLC286
2629,Zachary Cain,INTLC286
2389,Debra Hines,INTLC286
6489,Zachary Cain,INTLC286
6612,Debra Hines,INTLC286
7428,Zachary Cain,INTLC286
2423,Debra Hines,INTLC286
9941,Zachary Cain,INTLC286
9817,Debra Hines,INTLC286
5781,Zachary Cain,INTLC286
2145,Debra Hines,INTLC286
9402,Mark Ramirez,CLIMT660
9599,Carrie Garcia,CLIMT660
6866,Mark Ramirez,CLIMT660
1117,Carrie Garcia,CLIMT660
1857,Mark Ramirez,CLIMT660
3120,Carrie Garcia,CLIMT660
9283,Mark Ramirez,CLIMT660
5187,Carrie Garcia,CLIMT660
8443,Mark Ramirez,CLIMT660
8335,Carrie Garcia,CLIMT660
5403,Tiffany White,ACCTN108
2011,Derrick Benton,ACCTN108
8891,Tiffany White,ACCTN108
6926,Derrick Benton,ACCTN108
2732,Tiffany White,ACCTN108
3239,Derrick Benton,ACCTN108
4644,Tiffany White,ACCTN108
5347,Derrick Benton,ACCTN108
9256,Tiffany White,ACCTN108
2850,Derrick Benton,ACCTN108
3030,Tiffany White,ACCTN108
9882,Derrick Benton,ACCTN108
3637,Tiffany White,ACCTN108
8857,Derrick Benton,ACCTN108
3073,Tiffany White,ACCTN108
7502,Derrick Benton,ACCTN108
5005,Tiffany White,ACCTN108
3005,Derrick Benton,ACCTN108
4231,Tiffany White,ACCTN108
6929,Derrick Benton,ACCTN108
4507,Dillon Kidd,POPST101
7915,Daniel Thomas,POPST101
1325,Dillon Kidd,POPST101
2406,Daniel Thomas,POPST101
1931,Dillon Kidd,POPST101
8796,Daniel Thomas,POPST101
7953,Dillon Kidd,POPST101
5121,Daniel Thomas,POPST101
8305,Dillon Kidd,POPST101
1435,Daniel Thomas,POPST101
5860,Dillon Kidd,POPST101
1338,Daniel Thomas,POPST101
4574,Dillon Kidd,POPST101
6429,Daniel Thomas,POPST101
7504,Dillon Kidd,POPST101
8717,Daniel Thomas,POPST101
8963,William Mccormick,KOREA234
3456,Justin Butler,KOREA234
5871,Tyler Howard,KOREA234
8915,William Mccormick,KOREA234
2302,Justin Butler,KOREA234
8330,Tyler Howard,KOREA234
7784,William Mccormick,KOREA234
3394,Justin Butler,KOREA234
3970,Tyler Howard,KOREA234
4957,William Mccormick,KOREA234
5308,Justin Butler,KOREA234
2805,Tyler Howard,KOREA234
4768,William Mccormick,KOREA234
2580,Justin Butler,KOREA234
3765,Tyler Howard,KOREA234
2369,William Mccormick,KOREA234
6723,Justin Butler,KOREA234
3800,Tyler Howard,KOREA234
4294,William Mccormick,KOREA234
3606,Justin Butler,KOREA234
9587,Tyler Howard,KOREA234
4555,William Mccormick,KOREA234
2079,Justin Butler,KOREA234
7524,Tyler Howard,KOREA234
8928,William Mccormick,KOREA234
2820,Justin Butler,KOREA234
2030,Tyler Howard,KOREA234
1361,William Mccormick,KOREA234
5817,Justin Butler,KOREA234
5427,Tyler Howard,KOREA234
3520,Jacob Jones,HSHUP660
8568,Jacob Jones,HSHUP660
4444,Jacob Jones,HSHUP660
7877,Jacob Jones,HSHUP660
6328,Jacob Jones,HSHUP660
6967,Jacob Jones,HSHUP660
3544,Jacob Jones,HSHUP660
3443,Jacob Jones,HSHUP660
5875,Jacob Jones,HSHUP660
4090,Jacob Jones,HSHUP660
2528,Justin Foster,ENVPL629
6216,Alexis Olson,ENVPL629
5589,Justin Foster,ENVPL629
4951,Alexis Olson,ENVPL629
8940,Justin Foster,ENVPL629
7448,Alexis Olson,ENVPL629
9241,Justin Foster,ENVPL629
2050,Alexis Olson,ENVPL629
8934,Justin Foster,ENVPL629
2531,Alexis Olson,ENVPL629
5985,Daniel Stafford,COMPX286
8615,Deanna Jordan,COMPX286
9918,Christopher Contreras Jr.,COMPX286
9192,Daniel Stafford,COMPX286
2037,Deanna Jordan,COMPX286
2259,Christopher Contreras Jr.,COMPX286
1795,Daniel Stafford,COMPX286
3455,Deanna Jordan,COMPX286
1428,Christopher Contreras Jr.,COMPX286
9533,Daniel Stafford,COMPX286
8611,Deanna Jordan,COMPX286
4623,Christopher Contreras Jr.,COMPX286
5910,Daniel Stafford,COMPX286
2286,Deanna Jordan,COMPX286
6149,Christopher Contreras Jr.,COMPX286
8068,Daniel Stafford,COMPX286
7178,Deanna Jordan,COMPX286
9199,Christopher Contreras Jr.,COMPX286
6134,Daniel Stafford,COMPX286
8846,Deanna Jordan,COMPX286
1193,Christopher Contreras Jr.,COMPX286
6480,Daniel Stafford,COMPX286
1732,Deanna Jordan,COMPX286
7148,Christopher Contreras Jr.,COMPX286
3576,Daniel Stafford,COMPX286
4141,Deanna Jordan,COMPX286
6731,Christopher Contreras Jr.,COMPX286
8368,Thomas Johnson,HRMGT408
3948,Thomas Johnson,HRMGT408
8215,Thomas Johnson,HRMGT408
9245,Thomas Johnson,HRMGT408
7604,Thomas Johnson,HRMGT408
5664,Virginia Serrano,MARIN560
2425,John Jordan,MARIN560
7036,Virginia Serrano,MARIN560
6695,John Jordan,MARIN560
1064,Virginia Serrano,MARIN560
1405,John Jordan,MARIN560
8793,Virginia Serrano,MARIN560
7473,John Jordan,MARIN560
6884,Virginia Serrano,MARIN560
7954,John Jordan,MARIN560
2906,Victoria Barnes,ENGEN341
4167,Victoria Barnes,ENGEN341
8689,Victoria Barnes,ENGEN341
7536,Victoria Barnes,ENGEN341
5537,Victoria Barnes,ENGEN341
2503,Victoria Barnes,ENGEN341
4536,Victoria Barnes,ENGEN341
4030,Victoria Barnes,ENGEN341
2865,Victoria Barnes,ENGEN341
7102,Jeremy Arellano,FINAN341
3672,Adam Hughes,FINAN341
8904,Jeremy Arellano,FINAN341
7513,Adam Hughes,FINAN341
8397,Jeremy Arellano,FINAN341
8664,Adam Hughes,FINAN341
5233,Jeremy Arellano,FINAN341
7440,Adam Hughes,FINAN341
4476,Jeremy Arellano,FINAN341
4449,Adam Hughes,FINAN341
3578,Jeremy Arellano,FINAN341
5218,Adam Hughes,FINAN341
6905,Jeremy Arellano,FINAN341
9428,Adam Hughes,FINAN341
9877,Rachel Rogers,SOCPY385
2215,Miranda Liu,SOCPY385
9804,Peter Smith,SOCPY385
4485,Rachel Rogers,SOCPY385
6093,Miranda Liu,SOCPY385
1505,Peter Smith,SOCPY385
1543,Rachel Rogers,SOCPY385
9864,Miranda Liu,SOCPY385
6207,Peter Smith,SOCPY385
5614,Rachel Rogers,SOCPY385
3771,Miranda Liu,SOCPY385
8636,Peter Smith,SOCPY385
2147,Rachel Rogers,SOCPY385
1136,Miranda Liu,SOCPY385
6883,Peter Smith,SOCPY385
5975,Rachel Rogers,SOCPY385
9792,Miranda Liu,SOCPY385
3313,Peter Smith,SOCPY385
6017,Rachel Rogers,SOCPY385
8575,Miranda Liu,SOCPY385
8978,Peter Smith,SOCPY385
2725,Robert Li,STATS387
9455,Derek Gomez,STATS387
9904,Robert Li,STATS387
1636,Derek Gomez,STATS387
5619,Robert Li,STATS387
8595,Derek Gomez,STATS387
4728,Robert Li,STATS387
3903,Derek Gomez,STATS387
4315,Robert Li,STATS387
5264,Derek Gomez,STATS387
6237,Robert Li,STATS387
2237,Derek Gomez,STATS387
8333,Robert Li,STATS387
5538,Derek Gomez,STATS387
6493,Angelica Rocha,DANCE101
8128,Angelica Rocha,DANCE101
3245,Angelica Rocha,DANCE101
9071,Angelica Rocha,DANCE101
7237,Angelica Rocha,DANCE101
6226,Angelica Rocha,DANCE101
6919,Angelica Rocha,DANCE101
8147,Angelica Rocha,DANCE101
7327,John Gonzalez,COMMS530
3668,John Gonzalez,COMMS530
1050,John Gonzalez,COMMS530
1900,John Gonzalez,COMMS530
3915,John Gonzalez,COMMS530
4752,John Gonzalez,COMMS530
2672,John Gonzalez,COMMS530
8503,John Gonzalez,COMMS530
2073,John Gonzalez,COMMS530
8860,John Gonzalez,COMMS530
9289,Samantha Hood,CAENL234
5209,James Baker,CAENL234
1499,Justin Jackson,CAENL234
7130,Samantha Hood,CAENL234
9115,James Baker,CAENL234
9498,Justin Jackson,CAENL234
4713,Samantha Hood,CAENL234
5582,James Baker,CAENL234
4095,Justin Jackson,CAENL234
9047,Samantha Hood,CAENL234
3264,James Baker,CAENL234
5576,Justin Jackson,CAENL234
5663,John Ho,WRITE629
1302,John Ho,WRITE629
9572,John Ho,WRITE629
8431,John Ho,WRITE629
2895,John Ho,WRITE629
5863,John Ho,WRITE629
2006,John Ho,WRITE629
3887,John Ho,WRITE629
7719,John Ho,WRITE629
4869,John Ho,WRITE629
8465,Stephanie Williams,EDLED530
2101,Jonathan Ortiz,EDLED530
8972,Alex Roth,EDLED530
7664,Stephanie Williams,EDLED530
3587,Jonathan Ortiz,EDLED530
7979,Alex Roth,EDLED530
9146,Stephanie Williams,EDLED530
8279,Jonathan Ortiz,EDLED530
3185,Alex Roth,EDLED530
1746,Stephanie Williams,EDLED530
2809,Jonathan Ortiz,EDLED530
3301,Alex Roth,EDLED530
5922,Stephanie Williams,EDLED530
9557,Jonathan Ortiz,EDLED530
5994,Alex Roth,EDLED530
6285,Stephanie Williams,EDLED530
4066,Jonathan Ortiz,EDLED530
4659,Alex Roth,EDLED530
8518,Stephanie Williams,EDLED530
6155,Jonathan Ortiz,EDLED530
8420,Alex Roth,EDLED530
3065,Stephanie Williams,EDLED530
8101,Jonathan Ortiz,EDLED530
9949,Alex Roth,EDLED530
8307,Barbara Fowler,APPLN288
3358,Barbara Fowler,APPLN288
2847,Barbara Fowler,APPLN288
1980,Barbara Fowler,APPLN288
5199,Barbara Fowler,APPLN288
8426,Barbara Fowler,APPLN288
8599,Barbara Fowler,APPLN288
6701,Barbara Fowler,APPLN288
1776,Barbara Fowler,APPLN288
9317,Brent Cooper,HTHPR565
8969,Brent Cooper,HTHPR565
9788,Brent Cooper,HTHPR565
5481,Brent Cooper,HTHPR565
5385,Brent Cooper,HTHPR565
9304,Brent Cooper,HTHPR565
3742,Brent Cooper,HTHPR565
8800,Brent Cooper,HTHPR565
2366,Brent Cooper,HTHPR565
4339,Brent Cooper,HTHPR565
7683,Kelly Alexander,HLTSC916
9778,Breanna Eaton,HLTSC916
1242,Kelly Alexander,HLTSC916
7345,Breanna Eaton,HLTSC916
4955,Kelly Alexander,HLTSC916
1569,Breanna Eaton,HLTSC916
8941,Kelly Alexander,HLTSC916
8283,Breanna Eaton,HLTSC916
7901,Kelly Alexander,HLTSC916
2846,Breanna Eaton,HLTSC916
2995,Kelly Alexander,HLTSC916
7364,Breanna Eaton,HLTSC916
7262,Kelly Alexander,HLTSC916
7453,Breanna Eaton,HLTSC916
4514,Kelly Alexander,HLTSC916
1328,Breanna Eaton,HLTSC916
3351,Kelly Alexander,HLTSC916
7718,Breanna Eaton,HLTSC916
8273,Kelly Alexander,HLTSC916
6266,Breanna Eaton,HLTSC916
1755,Kristin Padilla,ENVED231
6198,Lisa Thompson,ENVED231
1643,Mary Reyes,ENVED231
8683,Kristin Padilla,ENVED231
6065,Lisa Thompson,ENVED231
7144,Mary Reyes,ENVED231
5629,Kristin Padilla,ENVED231
4952,Lisa Thompson,ENVED231
3797,Mary Reyes,ENVED231
5023,Kristin Padilla,ENVED231
9803,Lisa Thompson,ENVED231
9580,Mary Reyes,ENVED231
9453,Kristin Padilla,ENVED231
2623,Lisa Thompson,ENVED231
7040,Mary Reyes,ENVED231
1726,Kristin Padilla,ENVED231
2180,Lisa Thompson,ENVED231
1908,Mary Reyes,ENVED231
8428,Julia Brooks,ENGLI385
1157,Lisa Martin,ENGLI385
5918,Sharon Moore,ENGLI385
